Comment,Sentiment Score 
I don't think you linked the small tripod you are using?,0.0
"I love my T3i, but the Sl2  has me drooling. I did not realize how feature packed this camera was.",0.3818
Do you know if the Canon EOS M10 has that same track focus you're referring to? Or can it be set up on that camera? Thanks!,0.5502
Lol budget camera that cost 700 m8 wtf,0.1027
Looking like a great camera. I use The Panasonic HC-VX870 and th HC-X1. The only thing I miss now is a drone. Had a DJI Phantom but that stopped the engines in mid flight :(,-0.4939
👌 awesome ...,0.6249
Can you do give away...,0.0
"Hey Sean, I am looking for camera for shooting drift events and the question will be: is it enouth 60fps or I have to look to more than 60fps, my bugget is not that big only about 700€",0.0
Is it 4k,0.0
Nice video! Keep it up,0.4753
I currently shoot with a 70d.  Would it be wise to sell the 70d body and get in to this sl2 for the 60fps and smaller footprint? Or are there some features/specs that the 70d has that will Trump the quality of the sl2?,0.264
Really nice video!! 👌 Greetings from Chile :),0.8671
Bad Ass,-0.7906
"Hey Sean! I was wondering which is better for vlogging? The SL2 or G7x Mark ii
They are both within the same price range. In your honest opinion 😁",0.7574
Cool looking camera! I'll be in the market for a new DSLR soon. Thanks for the review!,0.6988
Great Starter Camera !! It's amaIng it has an EF mount to start building your lens selection! Great video,0.8772
sl2 or 750d?,0.0
"Contemplating between sl2 and mirrorless m series. If the sl2 kit lens was a 15-45, I'd get it or if the m series had a flip of screen or if the g-5x had mic input.",0.0
Awesome Budget Camera !!,0.6892
I recently subscribed to the channel,0.0
Great video brother. This camera I think should grab the attention of a lot of vloggers. I have a G7X mk II but might sell it and get this SL2. The capability to vlog and change lenses & have the duel pixel auto focus....brilliant by Canon.,0.3716
"This vs Canon 80D 🤔🤔🤔 

Please suggest 😊",0.3182
OMG I'M NOT EVEN LYING I POSTED A COMMENT 2 EPISODES AGO ASKING FOR THIS <3 THX,0.8574
Awesome once again I would love to see an M6 review I'm still stuck on witch one to choose for vlog,0.7003
why dont you get Nikon to send you a camera to compare with canon,0.0
Sounds like a really good budget camera. Being an oldskool raver even the name made me interested.,0.8122
YAYYYY FINALY U DID A REVIEW! I WILL BUYING THIS !!! Thanks Sean i hope u see this <33,0.7887
You keep talking about this particular camera and when you talk about something I HAVE to get it eventually!! I don't comment on you videos much but I love watching and learning from then too! Keep up the awesome work,0.9363
Hey can you compare g7 or g85 with this camera ?? because both come about the same price .Thanks,0.504
Nice Tips Sean! =),0.7424
I have a cannon powershot sx 150is.What do you think about it?Can I make good video with it? plz reply,0.5514
Can't wait to watch this when I get home from work!! I have had my eye on this camera since your last video on best cameras in 2017. Looking forward to the review.,0.6988
235th!,0.0
I've been holding out from buying a camera feeling like here should be another release sometime this year. This sounds perfect for me. You just did a video about budget cameras or something like that and mentioned this one and I'm convinced that this is the one for me. I do have a question. Can you mount a flash on top?,0.9136
You Replied To My question on instagram would love a follow from you sean to see where my videos and social media profiles are going well and not so well - instagram - kaidoylemusic,0.8126
"please review the canon 700
d for both video and photography i would really appriciate it 
keep crushing it",-0.0516
I appreciate the tips 😎👍,0.4019
#NotificationSquard,0.0
Damn second but first on like button,0.34
"I like ur bids 
Please make a video on Indian youtubers",0.5859
2,0.0
#Firstlike,0.0
nice vid,0.4215
#First,0.0
The D850 is better!,0.4926
Thank you so much I'm a beginner with cameras and this video helped a lot 😁😁,0.3612
No idea why these US product reviews are coming up in UK searches. Common YouTube sort it out..!,-0.3595
Which is the best of all,0.6369
Great vid a lot of work to shoot a video like this,0.6369
need a camera to take beautiful pictures,0.5994
"best 2018 really???? bro Lumix G7 is way better then Nikon D3300 & Canon Rebel T5i, even tho the D3300 does has more pixels then G7 but the G7 has 4k and 4K photo mode..... GH5 is better then all except the 5D Mark IV.... 5D Mark IV thats the only awesome camera you have on your list, the other camera's on your list is meh!! oh there are the sony cameras too like A6000 series and A7 series camera's that are also Superior to most of those cameras..",0.9754
When this was posted on 2017 and the title says 2018,0.0
Good review.  I would have liked to have seen twice as many cameras in the review.,0.6908
2:10 how tf what tf Boi. Chay-sis. Bruh what. Ya mean Cha-see?,0.0
Nikon d3300 would this do good good for kids sports? Mostly soccer and baseball? I really don’t have a big budget but my phone just doesn’t get good pictures of my kid.Thank you!,0.8127
"What’s best for recording like, Cars, nature, or anything",0.7717
Bro how is canon 700d,0.0
Where’s Pentax???,0.0
"May I shoot a feature film with aps c sensors dslr for theaters release, please reply",-0.0258
Nikon p900,0.0
"Someone please help! 
Ok so I’m getting a camera for my birthday but I can’t decide in between a (Canon SX530 HS) or a (Canon Eos Rebel T6) which one should I get for good picture quality?? Like for pictures that I can take of people modeling.",0.8736
Canon d70 or d80 for amateur /beginner pls feedback ?,0.0772
"It’s funny that you rate the 5 d mark 4 the best, when most all professionals on YouTube rate it one of the worst.",0.4588
That Logic-Come Up in the background. Nice,0.4215
Whats the best camera that i can get for video and photografhy. Buget is 1000 to 1200 euros,0.6369
"Brilliant video, amazing footage..thanks",0.8225
Woah where’d you take that time lapse of the forest in the fog?,0.0
"Which lense did you use with 5d mark iv, the images are very sharp and beautiful",0.6326
Plz mention the lenses you used with these cameras,0.0772
lowest price for good photos and videos camera?,0.0772
"Canon Eos 70d is the best, the colors are Amazing. Sony colors seem dead.",0.5719
"Why does it have to be either Canon or Nikon? I have a Canon 70D, and though it does better video than my Pentax K5, it's much noisier at higher ISOs than my Pentax and I have focusing issues with photography, but not the video. Olympus is really making great leaps on the DSLR market and came out with a mirrorless camera that shoots great photos and does 4k video. I'm seriously considering investing in one in the near future.",0.9329
